timestamp,time_hours,time_delta_hours,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages,stress_score,gpu0_core_temp_avg,total_power_avg,value,state,state_idx
2022-08-03 15:30:00+00:00,21051.5,0.25,35.08888888888889,0,0,48.484848484848634,418.22222222222223,0.0,0.5543434343434347,35.08888888888889,418.22222222222223,0,MaintenanceRequired,2
2022-08-03 15:45:00+00:00,21051.75,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-03 16:00:00+00:00,21052.0,0.25,35.044444444444444,0,0,57.57575757575759,419.55555555555554,0.0,0.5771717171717171,35.044444444444444,419.55555555555554,0,MaintenanceRequired,2
2022-08-03 16:15:00+00:00,21052.25,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 16:30:00+00:00,21052.5,0.25,35.0,0,0,39.39393939393969,416.8888888888889,0.0,0.518181818181819,35.0,416.8888888888889,0,MaintenanceRequired,2
2022-08-03 16:45:00+00:00,21052.75,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-03 17:00:00+00:00,21053.0,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-03 17:15:00+00:00,21053.25,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 17:30:00+00:00,21053.5,0.25,35.022222222222226,0,0,51.51515151515175,418.6666666666667,0.0,0.5567676767676778,35.022222222222226,418.6666666666667,0,MaintenanceRequired,2
2022-08-03 17:45:00+00:00,21053.75,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-03 18:00:00+00:00,21054.0,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 18:15:00+00:00,21054.25,0.25,35.0,0,0,66.66666666666693,420.8888888888889,0.0,0.6000000000000008,35.0,420.8888888888889,0,MaintenanceRequired,2
2022-08-03 18:30:00+00:00,21054.5,0.25,35.0,0,0,45.454545454545524,417.77777777777777,0.0,0.5363636363636366,35.0,417.77777777777777,0,MaintenanceRequired,2
2022-08-03 18:45:00+00:00,21054.75,0.25,35.0,0,0,45.454545454545524,417.77777777777777,0.0,0.5363636363636366,35.0,417.77777777777777,0,MaintenanceRequired,2
2022-08-03 19:00:00+00:00,21055.0,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 19:15:00+00:00,21055.25,0.25,35.0,0,0,57.57575757575759,419.55555555555554,0.0,0.5727272727272728,35.0,419.55555555555554,0,MaintenanceRequired,2
2022-08-03 19:30:00+00:00,21055.5,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 19:45:00+00:00,21055.75,0.25,35.0,0,0,42.424242424242415,417.3333333333333,0.0,0.5272727272727272,35.0,417.3333333333333,0,MaintenanceRequired,2
2022-08-03 20:00:00+00:00,21056.0,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-03 20:15:00+00:00,21056.25,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-03 20:30:00+00:00,21056.5,0.25,35.0,0,0,39.39393939393969,416.8888888888889,0.0,0.518181818181819,35.0,416.8888888888889,0,MaintenanceRequired,2
2022-08-03 20:45:00+00:00,21056.75,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-03 21:00:00+00:00,21057.0,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 21:15:00+00:00,21057.25,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-03 21:30:00+00:00,21057.5,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 21:45:00+00:00,21057.75,0.25,35.0,0,0,42.424242424242415,417.3333333333333,0.0,0.5272727272727272,35.0,417.3333333333333,0,MaintenanceRequired,2
2022-08-03 22:00:00+00:00,21058.0,0.25,35.0,0,0,45.454545454545524,417.77777777777777,0.0,0.5363636363636366,35.0,417.77777777777777,0,MaintenanceRequired,2
2022-08-03 22:15:00+00:00,21058.25,0.25,35.0,0,0,39.39393939393969,416.8888888888889,0.0,0.518181818181819,35.0,416.8888888888889,0,MaintenanceRequired,2
2022-08-03 22:30:00+00:00,21058.5,0.25,35.0,0,0,63.63636363636381,420.44444444444446,0.0,0.5909090909090914,35.0,420.44444444444446,0,MaintenanceRequired,2
2022-08-03 22:45:00+00:00,21058.75,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-03 23:00:00+00:00,21059.0,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-03 23:15:00+00:00,21059.25,0.25,35.0,0,0,60.606060606060694,420.0,0.0,0.581818181818182,35.0,420.0,0,MaintenanceRequired,2
2022-08-03 23:30:00+00:00,21059.5,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-03 23:45:00+00:00,21059.75,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 00:00:00+00:00,21060.0,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 00:15:00+00:00,21060.25,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 00:30:00+00:00,21060.5,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 00:45:00+00:00,21060.75,0.25,35.0,0,0,57.57575757575759,419.55555555555554,0.0,0.5727272727272728,35.0,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 01:00:00+00:00,21061.0,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 01:15:00+00:00,21061.25,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 01:30:00+00:00,21061.5,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 01:45:00+00:00,21061.75,0.25,35.0,0,0,57.57575757575759,419.55555555555554,0.0,0.5727272727272728,35.0,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 02:00:00+00:00,21062.0,0.25,35.0,0,0,45.454545454545524,417.77777777777777,0.0,0.5363636363636366,35.0,417.77777777777777,0,MaintenanceRequired,2
2022-08-04 02:15:00+00:00,21062.25,0.25,35.0,0,0,60.606060606060694,420.0,0.0,0.581818181818182,35.0,420.0,0,MaintenanceRequired,2
2022-08-04 02:30:00+00:00,21062.5,0.25,35.022222222222226,0,0,54.545454545454476,419.1111111111111,0.0,0.565858585858586,35.022222222222226,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 02:45:00+00:00,21062.75,0.25,35.08888888888889,0,0,42.424242424242415,417.3333333333333,0.0,0.5361616161616161,35.08888888888889,417.3333333333333,0,MaintenanceRequired,2
2022-08-04 03:00:00+00:00,21063.0,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 03:15:00+00:00,21063.25,0.25,35.17777777777778,0,0,60.606060606060694,420.0,0.0,0.5995959595959598,35.17777777777778,420.0,0,MaintenanceRequired,2
2022-08-04 03:30:00+00:00,21063.5,0.25,35.0,0,0,60.606060606060694,420.0,0.0,0.581818181818182,35.0,420.0,0,MaintenanceRequired,2
2022-08-04 03:45:00+00:00,21063.75,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 04:00:00+00:00,21064.0,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 04:15:00+00:00,21064.25,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 04:30:00+00:00,21064.5,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 04:45:00+00:00,21064.75,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 05:00:00+00:00,21065.0,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 05:15:00+00:00,21065.25,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 05:30:00+00:00,21065.5,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 05:45:00+00:00,21065.75,0.25,35.0,0,0,60.606060606060694,420.0,0.0,0.581818181818182,35.0,420.0,0,MaintenanceRequired,2
2022-08-04 06:00:00+00:00,21066.0,0.25,35.0,0,0,57.57575757575759,419.55555555555554,0.0,0.5727272727272728,35.0,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 06:15:00+00:00,21066.25,0.25,35.0,0,0,57.57575757575759,419.55555555555554,0.0,0.5727272727272728,35.0,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 06:30:00+00:00,21066.5,0.25,35.0,0,0,66.66666666666693,420.8888888888889,0.0,0.6000000000000008,35.0,420.8888888888889,0,MaintenanceRequired,2
2022-08-04 06:45:00+00:00,21066.75,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 07:00:00+00:00,21067.0,0.25,35.0,0,0,60.606060606060694,420.0,0.0,0.581818181818182,35.0,420.0,0,MaintenanceRequired,2
2022-08-04 07:15:00+00:00,21067.25,0.25,35.0,0,0,45.454545454545524,417.77777777777777,0.0,0.5363636363636366,35.0,417.77777777777777,0,MaintenanceRequired,2
2022-08-04 07:30:00+00:00,21067.5,0.25,35.0,0,0,48.484848484848634,418.22222222222223,0.0,0.5454545454545459,35.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 07:45:00+00:00,21067.75,0.25,35.044444444444444,0,0,36.36363636363657,416.44444444444446,0.0,0.5135353535353541,35.044444444444444,416.44444444444446,0,MaintenanceRequired,2
2022-08-04 08:00:00+00:00,21068.0,0.25,35.13333333333333,0,0,63.63636363636381,420.44444444444446,0.0,0.6042424242424247,35.13333333333333,420.44444444444446,0,MaintenanceRequired,2
2022-08-04 08:15:00+00:00,21068.25,0.25,35.044444444444444,0,0,48.484848484848634,418.22222222222223,0.0,0.5498989898989903,35.044444444444444,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 08:30:00+00:00,21068.5,0.25,35.4,0,0,51.51515151515175,418.6666666666667,0.0,0.594545454545455,35.4,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 08:45:00+00:00,21068.75,0.25,35.044444444444444,0,0,57.57575757575759,419.55555555555554,0.0,0.5771717171717171,35.044444444444444,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 09:00:00+00:00,21069.0,0.25,35.0,0,0,60.606060606060694,420.0,0.0,0.581818181818182,35.0,420.0,0,MaintenanceRequired,2
2022-08-04 09:15:00+00:00,21069.25,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 09:30:00+00:00,21069.5,0.25,35.0,0,0,54.545454545454476,419.1111111111111,0.0,0.5636363636363634,35.0,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 09:45:00+00:00,21069.75,0.25,35.044444444444444,0,0,57.57575757575759,419.55555555555554,0.0,0.5771717171717171,35.044444444444444,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 10:00:00+00:00,21070.0,0.25,35.044444444444444,0,0,54.545454545454476,419.1111111111111,0.0,0.5680808080808077,35.044444444444444,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 10:15:00+00:00,21070.25,0.25,35.111111111111114,0,0,51.51515151515175,418.6666666666667,0.0,0.5656565656565666,35.111111111111114,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 10:30:00+00:00,21070.5,0.25,35.0,0,0,57.57575757575759,419.55555555555554,0.0,0.5727272727272728,35.0,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 10:45:00+00:00,21070.75,0.25,35.044444444444444,0,0,51.51515151515175,418.6666666666667,0.0,0.5589898989898996,35.044444444444444,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 11:00:00+00:00,21071.0,0.25,35.022222222222226,0,0,57.57575757575759,419.55555555555554,0.0,0.5749494949494953,35.022222222222226,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 11:15:00+00:00,21071.25,0.25,35.266666666666666,0,0,66.66666666666693,420.8888888888889,0.0,0.6266666666666674,35.266666666666666,420.8888888888889,0,MaintenanceRequired,2
2022-08-04 11:30:00+00:00,21071.5,0.25,35.15555555555556,0,0,57.57575757575759,419.55555555555554,0.0,0.5882828282828286,35.15555555555556,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 11:45:00+00:00,21071.75,0.25,35.22222222222222,0,0,51.51515151515175,418.6666666666667,0.0,0.5767676767676774,35.22222222222222,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 12:00:00+00:00,21072.0,0.25,35.111111111111114,0,0,63.63636363636381,420.44444444444446,0.0,0.6020202020202029,35.111111111111114,420.44444444444446,0,MaintenanceRequired,2
2022-08-04 12:15:00+00:00,21072.25,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 12:30:00+00:00,21072.5,0.25,35.0,0,0,51.51515151515175,418.6666666666667,0.0,0.5545454545454552,35.0,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 12:45:00+00:00,21072.75,0.25,42.75555555555555,0,0,100.0,590.6666666666666,0.0,1.0,42.75555555555555,590.6666666666666,0,FailedPermanent,4
2022-08-04 13:00:00+00:00,21073.0,0.25,48.044444444444444,0,0,100.0,733.3333333333334,0.0,1.0,48.044444444444444,733.3333333333334,0,FailedPermanent,4
2022-08-04 13:15:00+00:00,21073.25,0.25,44.62222222222222,0,0,100.0,607.1111111111111,0.0,1.0,44.62222222222222,607.1111111111111,0,FailedPermanent,4
2022-08-04 13:30:00+00:00,21073.5,0.25,44.977777777777774,0,0,100.0,632.4444444444445,0.0,1.0,44.977777777777774,632.4444444444445,0,FailedPermanent,4
2022-08-04 13:45:00+00:00,21073.75,0.25,48.422222222222224,0,0,100.0,708.8888888888889,0.0,1.0,48.422222222222224,708.8888888888889,0,FailedPermanent,4
2022-08-04 14:00:00+00:00,21074.0,0.25,43.422222222222224,0,0,100.0,585.7777777777778,0.0,1.0,43.422222222222224,585.7777777777778,0,FailedPermanent,4
2022-08-04 14:15:00+00:00,21074.25,0.25,48.31111111111111,0,0,100.0,727.5555555555555,0.0,1.0,48.31111111111111,727.5555555555555,0,FailedPermanent,4
2022-08-04 14:30:00+00:00,21074.5,0.25,37.955555555555556,0,0,100.0,445.77777777777777,0.0,0.9955555555555555,37.955555555555556,445.77777777777777,0,FailedPermanent,4
2022-08-04 14:45:00+00:00,21074.75,0.25,36.022222222222226,0,0,54.545454545454476,419.1111111111111,0.0,0.6658585858585859,36.022222222222226,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 15:00:00+00:00,21075.0,0.25,36.0,0,0,69.69696969696965,421.3333333333333,0.0,0.709090909090909,36.0,421.3333333333333,0,FailedRecoverable,3
2022-08-04 15:15:00+00:00,21075.25,0.25,36.0,0,0,63.63636363636381,420.44444444444446,0.0,0.6909090909090915,36.0,420.44444444444446,0,MaintenanceRequired,2
2022-08-04 15:30:00+00:00,21075.5,0.25,36.0,0,0,48.484848484848634,418.22222222222223,0.0,0.645454545454546,36.0,418.22222222222223,0,MaintenanceRequired,2
